databaseID	name	type	traits	faction	abilityText	shardCost	barrier	scrapCost	quantity	landscape	set	setType	imageUrl	cardBack	gameImageUrl	presence	actionLimit
A12DFAFA-84B5-4965-A8A7-35E2A30000118	Twice as Bad	Moment	Subterfuge	Collective	(Reaction) After you resolve a Discover ability: Resolve that ability again.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/twice-as-bad/391dec4960-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000119	Propaganda	Moment	Influence, Subterfuge	Collective	(Action) Show another player an agent in your Council or Archives: Gain 4 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/propaganda/9b523c95a6-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000120	Cracking Down	Moment	Influence	Collective	(Reaction) As you approach a forged card, archive the top 4 cards of your Commons: Archive the approached card.	2			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/cracking-down/8c81e838e3-1755296966/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000121	Tenacity	Moment	Influence	Remnants	(Reaction) As a player engages a card in your grid: That card gets +3 Presence until the engagement ends. (“Engage” includes both confront and discover.)	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/tenacity/c41927a6a8-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000122	Turn Up the Heat	Moment	Tactic	Remnants	(Reaction) After you complete a breach on a player’s district: They gain 1 Heat.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/turn-up-the-heat/d5f23ef1c9-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000123	Dodge	Moment	Tactic	Remnants	(Reaction) As a Confront or Discover ability begins to resolve: Cancel that resolution.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/dodge/8bb576e7a4-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000124	Fun Run	Moment	Subterfuge	Remnants	(Reaction) After you complete a breach on a district: Gain Action.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/fun-run/22bbf80501-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000125	Back-alley Deal	Moment	Commerce, Subterfuge	Remnants	(Action) Gain 1 Heat: Gain 4 Shard and draw 1 card.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/back-alley-deal/6b27be785f-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000126	Fade into the Crowd	Moment	Subterfuge	Remnants	(Instant): Swap 2 cards in your grid.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/fade-into-the-crowd/b57598b382-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000127	Finders Keepers	Moment	Commerce, Subterfuge	Remnants	(Action) Gain 1 Heat: Gain 4 Shard and draw a card.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/finders-keepers/699c95675e-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000128	Bump ’n’ Lift	Moment	Commerce, Subterfuge	Remnants	(Reaction) After a player completes an encounter with a card in your grid, if you have fewer Shard in your pool than they have: Steal 1 Shard from their pool.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/bump-n-lift/6fe5fdc80b-1755296966/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000129	Knot Today	Moment	Subterfuge, Tactic	Remnants	(Reaction) As you discover a moment in a Council or Commons: Archive that moment. Draw 1 card.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/knot-today/1d1aa8f178-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000130	Smash & Grab	Moment	Tactic	Remnants	(Reaction) After you complete a breach on a player’s Council, gain 1 Heat: Steal 2 Shard from their pool.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/smash-grab/a1b2576bd3-1755296966/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000131	Smooth Handoff	Moment	Subterfuge, Tactic	Remnants	(Instant) Add a card in your grid to your Council: Stage 1 card (you can stage agents, obstacles, and sources).	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/smooth-handoff/0c529ba870-1745706624/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
